sample_id,condition,batch,patient_id,timepoint,gene,count
S19,control,batch2,P013,T0,GENE_0224,3
S19,control,batch2,P013,T0,GENE_0391,35
S19,control,batch2,P013,T0,GENE_0076,7
S19,control,batch2,P013,T0,GENE_0361,3
S19,control,batch2,P013,T0,GENE_0405,21
S19,control,batch2,P013,T0,GENE_0329,21
S19,control,batch2,P013,T0,GENE_0428,26
S19,control,batch2,P013,T0,GENE_0280,64
S19,control,batch2,P013,T0,GENE_0402,6
S19,control,batch2,P013,T0,GENE_0246,1
S19,control,batch2,P013,T0,GENE_0327,52
S19,control,batch2,P013,T0,GENE_0087,8
S19,control,batch2,P013,T0,GENE_0229,8
S19,control,batch2,P013,T0,GENE_0258,58
S19,control,batch2,P013,T0,GENE_0187,30
S19,control,batch2,P013,T0,GENE_0141,16
S19,control,batch2,P013,T0,GENE_0488,96
S19,control,batch2,P013,T0,GENE_0450,9
S19,control,batch2,P013,T0,GENE_0020,34
S19,control,batch2,P013,T0,GENE_0426,10
S19,control,batch2,P013,T0,GENE_0251,24
S19,control,batch2,P013,T0,GENE_0238,52
S19,control,batch2,P013,T0,GENE_0023,9
S19,control,batch2,P013,T0,GENE_0371,23
S19,control,batch2,P013,T0,GENE_0299,38
S19,control,batch2,P013,T0,GENE_0300,6
S19,control,batch2,P013,T0,GENE_0036,5
S19,control,batch2,P013,T0,GENE_0499,3
S19,control,batch2,P013,T0,GENE_0283,2
S19,control,batch2,P013,T0,GENE_0382,126
S19,control,batch2,P013,T0,GENE_0179,0
S19,control,batch2,P013,T0,GENE_0113,7
S19,control,batch2,P013,T0,GENE_0482,7
S19,control,batch2,P013,T0,GENE_0446,14
S19,control,batch2,P013,T0,GENE_0178,24
S19,control,batch2,P013,T0,GENE_0375,25
S19,control,batch2,P013,T0,GENE_0069,4
S19,control,batch2,P013,T0,GENE_0404,7
S19,control,batch2,P013,T0,GENE_0163,15
S19,control,batch2,P013,T0,GENE_0442,8
S19,control,batch2,P013,T0,GENE_0409,78
S19,control,batch2,P013,T0,GENE_0046,14
S19,control,batch2,P013,T0,GENE_0465,25
S19,control,batch2,P013,T0,GENE_0161,26
S19,control,batch2,P013,T0,GENE_0291,43
S19,control,batch2,P013,T0,GENE_0424,8
S19,control,batch2,P013,T0,GENE_0128,3
S19,control,batch2,P013,T0,GENE_0408,19
S19,control,batch2,P013,T0,GENE_0135,7
S19,control,batch2,P013,T0,GENE_0236,4
S19,control,batch2,P013,T0,GENE_0043,17
S19,control,batch2,P013,T0,GENE_0174,45
S19,control,batch2,P013,T0,GENE_0138,12
S19,control,batch2,P013,T0,GENE_0166,10
S19,control,batch2,P013,T0,GENE_0400,34
S19,control,batch2,P013,T0,GENE_0415,11
S19,control,batch2,P013,T0,GENE_0272,210
S19,control,batch2,P013,T0,GENE_0204,19
S19,control,batch2,P013,T0,GENE_0210,3
S19,control,batch2,P013,T0,GENE_0353,31
S19,control,batch2,P013,T0,GENE_0312,17
S19,control,batch2,P013,T0,GENE_0198,34
S19,control,batch2,P013,T0,GENE_0096,33
S19,control,batch2,P013,T0,GENE_0093,11
S19,control,batch2,P013,T0,GENE_0101,1
S19,control,batch2,P013,T0,GENE_0269,16
S19,control,batch2,P013,T0,GENE_0447,3
S19,control,batch2,P013,T0,GENE_0059,6
S19,control,batch2,P013,T0,GENE_0297,19
S19,control,batch2,P013,T0,GENE_0153,67
S19,control,batch2,P013,T0,GENE_0490,18
S19,control,batch2,P013,T0,GENE_0433,3
S19,control,batch2,P013,T0,GENE_0109,15
S19,control,batch2,P013,T0,GENE_0110,47
S19,control,batch2,P013,T0,GENE_0340,5
S19,control,batch2,P013,T0,GENE_0039,10
S19,control,batch2,P013,T0,GENE_0147,19
S19,control,batch2,P013,T0,GENE_0466,9
S19,control,batch2,P013,T0,GENE_0151,29
S19,control,batch2,P013,T0,GENE_0292,8
S19,control,batch2,P013,T0,GENE_0416,17
S19,control,batch2,P013,T0,GENE_0435,1
S19,control,batch2,P013,T0,GENE_0308,11
S19,control,batch2,P013,T0,GENE_0159,19
S19,control,batch2,P013,T0,GENE_0253,14
S19,control,batch2,P013,T0,GENE_0341,73
S19,control,batch2,P013,T0,GENE_0457,7
S19,control,batch2,P013,T0,GENE_0333,20
S19,control,batch2,P013,T0,GENE_0316,22
S19,control,batch2,P013,T0,GENE_0028,2
S19,control,batch2,P013,T0,GENE_0319,4
S19,control,batch2,P013,T0,GENE_0278,3
S19,control,batch2,P013,T0,GENE_0370,25
S19,control,batch2,P013,T0,GENE_0217,11
S19,control,batch2,P013,T0,GENE_0091,125
S19,control,batch2,P013,T0,GENE_0086,9
S19,control,batch2,P013,T0,GENE_0343,3
S20,control,batch3,P017,T1,GENE_0356,4
S20,control,batch3,P017,T1,GENE_0233,16
S20,control,batch3,P017,T1,GENE_0232,57
S20,control,batch3,P017,T1,GENE_0160,30
S20,control,batch3,P017,T1,GENE_0049,5
S20,control,batch3,P017,T1,GENE_0245,21
S20,control,batch3,P017,T1,GENE_0130,52
S20,control,batch3,P017,T1,GENE_0477,39
S20,control,batch3,P017,T1,GENE_0054,25
S20,control,batch3,P017,T1,GENE_0427,7
S20,control,batch3,P017,T1,GENE_0349,28
S20,control,batch3,P017,T1,GENE_0018,14
S20,control,batch3,P017,T1,GENE_0207,26
S20,control,batch3,P017,T1,GENE_0282,24
S20,control,batch3,P017,T1,GENE_0298,36
S20,control,batch3,P017,T1,GENE_0004,8
S20,control,batch3,P017,T1,GENE_0241,48
S20,control,batch3,P017,T1,GENE_0265,13
S20,control,batch3,P017,T1,GENE_0249,88
S20,control,batch3,P017,T1,GENE_0126,6
S20,control,batch3,P017,T1,GENE_0385,72
S20,control,batch3,P017,T1,GENE_0310,10
S20,control,batch3,P017,T1,GENE_0276,10
S20,control,batch3,P017,T1,GENE_0070,11
S20,control,batch3,P017,T1,GENE_0306,9
S20,control,batch3,P017,T1,GENE_0201,28
S20,control,batch3,P017,T1,GENE_0075,11
S20,control,batch3,P017,T1,GENE_0239,8
S20,control,batch3,P017,T1,GENE_0172,14
S20,control,batch3,P017,T1,GENE_0417,110
S20,control,batch3,P017,T1,GENE_0318,54
S20,control,batch3,P017,T1,GENE_0029,27
S20,control,batch3,P017,T1,GENE_0475,13
S20,control,batch3,P017,T1,GENE_0071,5
S20,control,batch3,P017,T1,GENE_0347,18
S20,control,batch3,P017,T1,GENE_0350,5
S20,control,batch3,P017,T1,GENE_0033,8
S20,control,batch3,P017,T1,GENE_0021,4
S20,control,batch3,P017,T1,GENE_0437,13
S20,control,batch3,P017,T1,GENE_0037,22
S20,control,batch3,P017,T1,GENE_0452,10
S20,control,batch3,P017,T1,GENE_0492,39
S20,control,batch3,P017,T1,GENE_0423,6
S20,control,batch3,P017,T1,GENE_0001,3
S20,control,batch3,P017,T1,GENE_0309,12
S20,control,batch3,P017,T1,GENE_0317,33
S20,control,batch3,P017,T1,GENE_0044,73
S20,control,batch3,P017,T1,GENE_0209,9
S20,control,batch3,P017,T1,GENE_0228,29
S20,control,batch3,P017,T1,GENE_0030,5
S20,control,batch3,P017,T1,GENE_0058,7
S20,control,batch3,P017,T1,GENE_0164,34
S20,control,batch3,P017,T1,GENE_0022,22
S20,control,batch3,P017,T1,GENE_0038,2
S20,control,batch3,P017,T1,GENE_0372,36
S20,control,batch3,P017,T1,GENE_0100,37
S20,control,batch3,P017,T1,GENE_0119,9
S20,control,batch3,P017,T1,GENE_0146,22
S20,control,batch3,P017,T1,GENE_0148,20
S20,control,batch3,P017,T1,GENE_0322,14
S20,control,batch3,P017,T1,GENE_0389,7
S20,control,batch3,P017,T1,GENE_0390,4
S20,control,batch3,P017,T1,GENE_0420,7
S20,control,batch3,P017,T1,GENE_0066,26
S20,control,batch3,P017,T1,GENE_0279,34
S20,control,batch3,P017,T1,GENE_0090,10
S20,control,batch3,P017,T1,GENE_0129,16
S20,control,batch3,P017,T1,GENE_0205,1
S20,control,batch3,P017,T1,GENE_0125,41
S20,control,batch3,P017,T1,GENE_0453,2
S20,control,batch3,P017,T1,GENE_0473,10
S20,control,batch3,P017,T1,GENE_0367,5
S20,control,batch3,P017,T1,GENE_0304,6
S20,control,batch3,P017,T1,GENE_0122,37
S20,control,batch3,P017,T1,GENE_0032,12
S20,control,batch3,P017,T1,GENE_0208,24
S20,control,batch3,P017,T1,GENE_0012,4
S20,control,batch3,P017,T1,GENE_0335,12
S20,control,batch3,P017,T1,GENE_0321,19
S20,control,batch3,P017,T1,GENE_0360,5
S20,control,batch3,P017,T1,GENE_0111,39
S20,control,batch3,P017,T1,GENE_0079,10
S20,control,batch3,P017,T1,GENE_0373,2
S20,control,batch3,P017,T1,GENE_0144,9
S20,control,batch3,P017,T1,GENE_0155,35
S20,control,batch3,P017,T1,GENE_0196,43
S20,control,batch3,P017,T1,GENE_0302,10
S20,control,batch3,P017,T1,GENE_0254,8
S20,control,batch3,P017,T1,GENE_0461,8
S20,control,batch3,P017,T1,GENE_0454,126
S20,control,batch3,P017,T1,GENE_0237,19
S20,control,batch3,P017,T1,GENE_0383,27
S20,control,batch3,P017,T1,GENE_0206,41
S20,control,batch3,P017,T1,GENE_0355,20
S20,control,batch3,P017,T1,GENE_0320,5
S20,control,batch3,P017,T1,GENE_0183,14
S20,control,batch3,P017,T1,GENE_0188,6
S20,control,batch3,P017,T1,GENE_0230,11
S20,control,batch3,P017,T1,GENE_0378,36
S20,control,batch3,P017,T1,GENE_0406,13
S20,control,batch3,P017,T1,GENE_0213,24
S20,control,batch3,P017,T1,GENE_0008,8
S20,control,batch3,P017,T1,GENE_0293,10
S20,control,batch3,P017,T1,GENE_0496,1
S20,control,batch3,P017,T1,GENE_0348,23
S20,control,batch3,P017,T1,GENE_0104,10
S20,control,batch3,P017,T1,GENE_0313,35
S20,control,batch3,P017,T1,GENE_0081,0
S20,control,batch3,P017,T1,GENE_0289,85
S20,control,batch3,P017,T1,GENE_0212,10
S20,control,batch3,P017,T1,GENE_0476,21
S20,control,batch3,P017,T1,GENE_0359,5
S20,control,batch3,P017,T1,GENE_0068,29
S20,control,batch3,P017,T1,GENE_0399,3
S20,control,batch3,P017,T1,GENE_0216,6
S20,control,batch3,P017,T1,GENE_0305,59
S20,control,batch3,P017,T1,GENE_0048,10
S20,control,batch3,P017,T1,GENE_0366,15
S20,control,batch3,P017,T1,GENE_0112,39
S20,control,batch3,P017,T1,GENE_0133,22
S20,control,batch3,P017,T1,GENE_0005,10
S20,control,batch3,P017,T1,GENE_0169,25
S20,control,batch3,P017,T1,GENE_0495,83
S20,control,batch3,P017,T1,GENE_0200,7
S20,control,batch3,P017,T1,GENE_0445,14
S20,control,batch3,P017,T1,GENE_0248,39
S20,control,batch3,P017,T1,GENE_0264,51
S20,control,batch3,P017,T1,GENE_0351,61
S20,control,batch3,P017,T1,GENE_0137,20
S20,control,batch3,P017,T1,GENE_0274,10
S20,control,batch3,P017,T1,GENE_0120,72
S20,control,batch3,P017,T1,GENE_0152,5
S20,control,batch3,P017,T1,GENE_0250,17
S20,control,batch3,P017,T1,GENE_0326,0
S20,control,batch3,P017,T1,GENE_0386,15
S20,control,batch3,P017,T1,GENE_0052,13
S20,control,batch3,P017,T1,GENE_0398,18
S20,control,batch3,P017,T1,GENE_0365,17
S20,control,batch3,P017,T1,GENE_0281,48
S20,control,batch3,P017,T1,GENE_0440,22
S20,control,batch3,P017,T1,GENE_0202,9
S20,control,batch3,P017,T1,GENE_0134,31
S20,control,batch3,P017,T1,GENE_0027,32
S20,control,batch3,P017,T1,GENE_0460,5
S20,control,batch3,P017,T1,GENE_0247,16
S20,control,batch3,P017,T1,GENE_0231,21
S20,control,batch3,P017,T1,GENE_0061,9
S20,control,batch3,P017,T1,GENE_0286,39
S20,control,batch3,P017,T1,GENE_0162,7
S20,control,batch3,P017,T1,GENE_0270,17
S20,control,batch3,P017,T1,GENE_0157,10
S20,control,batch3,P017,T1,GENE_0315,4
S20,control,batch3,P017,T1,GENE_0062,2
S20,control,batch3,P017,T1,GENE_0244,5
S20,control,batch3,P017,T1,GENE_0123,51
S20,control,batch3,P017,T1,GENE_0470,7
S20,control,batch3,P017,T1,GENE_0462,9
S20,control,batch3,P017,T1,GENE_0284,0
S20,control,batch3,P017,T1,GENE_0025,8
S20,control,batch3,P017,T1,GENE_0221,4
S20,control,batch3,P017,T1,GENE_0189,53
S20,control,batch3,P017,T1,GENE_0334,29
S20,control,batch3,P017,T1,GENE_0000,8
S20,control,batch3,P017,T1,GENE_0259,167
S20,control,batch3,P017,T1,GENE_0117,29
S20,control,batch3,P017,T1,GENE_0480,14
S20,control,batch3,P017,T1,GENE_0010,1
S20,control,batch3,P017,T1,GENE_0099,138
S20,control,batch3,P017,T1,GENE_0449,2
S20,control,batch3,P017,T1,GENE_0149,3
S20,control,batch3,P017,T1,GENE_0165,53
S20,control,batch3,P017,T1,GENE_0262,149
S20,control,batch3,P017,T1,GENE_0407,45
S20,control,batch3,P017,T1,GENE_0388,18
S20,control,batch3,P017,T1,GENE_0443,38
S20,control,batch3,P017,T1,GENE_0127,20
S20,control,batch3,P017,T1,GENE_0055,20
S20,control,batch3,P017,T1,GENE_0363,11
S20,control,batch3,P017,T1,GENE_0455,23
S20,control,batch3,P017,T1,GENE_0145,17
S20,control,batch3,P017,T1,GENE_0346,3
S20,control,batch3,P017,T1,GENE_0436,13
S20,control,batch3,P017,T1,GENE_0168,6
S20,control,batch3,P017,T1,GENE_0288,13
S20,control,batch3,P017,T1,GENE_0252,6
S20,control,batch3,P017,T1,GENE_0142,3
S20,control,batch3,P017,T1,GENE_0089,9
S20,control,batch3,P017,T1,GENE_0051,43
S20,control,batch3,P017,T1,GENE_0413,17
S20,control,batch3,P017,T1,GENE_0177,4
S20,control,batch3,P017,T1,GENE_0240,6
S20,control,batch3,P017,T1,GENE_0478,28
S20,control,batch3,P017,T1,GENE_0186,3
S20,control,batch3,P017,T1,GENE_0088,7
S20,control,batch3,P017,T1,GENE_0439,21
S20,control,batch3,P017,T1,GENE_0344,0
S20,control,batch3,P017,T1,GENE_0007,9
S20,control,batch3,P017,T1,GENE_0411,5
S20,control,batch3,P017,T1,GENE_0105,4
S20,control,batch3,P017,T1,GENE_0429,37
S20,control,batch3,P017,T1,GENE_0256,2
S20,control,batch3,P017,T1,GENE_0394,28
S20,control,batch3,P017,T1,GENE_0140,10
S20,control,batch3,P017,T1,GENE_0203,31
S20,control,batch3,P017,T1,GENE_0098,9
S20,control,batch3,P017,T1,GENE_0376,35
S20,control,batch3,P017,T1,GENE_0064,13
S20,control,batch3,P017,T1,GENE_0497,17
S20,control,batch3,P017,T1,GENE_0481,9
S20,control,batch3,P017,T1,GENE_0498,17
S20,control,batch3,P017,T1,GENE_0215,18
S20,control,batch3,P017,T1,GENE_0431,21
S20,control,batch3,P017,T1,GENE_0017,10
S20,control,batch3,P017,T1,GENE_0491,5
S20,control,batch3,P017,T1,GENE_0235,4
S20,control,batch3,P017,T1,GENE_0368,50
S20,control,batch3,P017,T1,GENE_0173,4
S20,control,batch3,P017,T1,GENE_0009,8
S20,control,batch3,P017,T1,GENE_0311,12
S20,control,batch3,P017,T1,GENE_0412,39
S20,control,batch3,P017,T1,GENE_0257,10
S20,control,batch3,P017,T1,GENE_0006,29
S20,control,batch3,P017,T1,GENE_0357,2
S20,control,batch3,P017,T1,GENE_0094,12
S20,control,batch3,P017,T1,GENE_0199,4
S20,control,batch3,P017,T1,GENE_0156,86
S20,control,batch3,P017,T1,GENE_0396,5
S20,control,batch3,P017,T1,GENE_0014,15
S20,control,batch3,P017,T1,GENE_0392,17
S20,control,batch3,P017,T1,GENE_0263,19
S20,control,batch3,P017,T1,GENE_0325,8
S20,control,batch3,P017,T1,GENE_0056,6
S20,control,batch3,P017,T1,GENE_0139,21
S20,control,batch3,P017,T1,GENE_0330,6
S20,control,batch3,P017,T1,GENE_0131,30
S20,control,batch3,P017,T1,GENE_0451,125
S20,control,batch3,P017,T1,GENE_0332,2
S20,control,batch3,P017,T1,GENE_0083,5
S20,control,batch3,P017,T1,GENE_0494,7
S20,control,batch3,P017,T1,GENE_0425,135
S20,control,batch3,P017,T1,GENE_0041,6
S20,control,batch3,P017,T1,GENE_0220,47
S20,control,batch3,P017,T1,GENE_0211,56
S20,control,batch3,P017,T1,GENE_0176,8
S20,control,batch3,P017,T1,GENE_0418,19
S20,control,batch3,P017,T1,GENE_0345,57
S20,control,batch3,P017,T1,GENE_0193,13
S20,control,batch3,P017,T1,GENE_0472,12
S20,control,batch3,P017,T1,GENE_0393,6
S20,control,batch3,P017,T1,GENE_0106,2
S20,control,batch3,P017,T1,GENE_0121,5
S20,control,batch3,P017,T1,GENE_0050,1
S20,control,batch3,P017,T1,GENE_0024,13
S20,control,batch3,P017,T1,GENE_0073,5
S20,control,batch3,P017,T1,GENE_0266,16
S20,control,batch3,P017,T1,GENE_0184,4
S20,control,batch3,P017,T1,GENE_0124,12
S20,control,batch3,P017,T1,GENE_0016,38
S20,control,batch3,P017,T1,GENE_0214,6
S20,control,batch3,P017,T1,GENE_0379,10
S20,control,batch3,P017,T1,GENE_0082,22
S20,control,batch3,P017,T1,GENE_0002,5
S20,control,batch3,P017,T1,GENE_0369,50
S20,control,batch3,P017,T1,GENE_0047,25
S20,control,batch3,P017,T1,GENE_0338,4
S20,control,batch3,P017,T1,GENE_0243,14
S20,control,batch3,P017,T1,GENE_0180,28
S20,control,batch3,P017,T1,GENE_0422,10
S20,control,batch3,P017,T1,GENE_0223,16
S20,control,batch3,P017,T1,GENE_0197,7
S20,control,batch3,P017,T1,GENE_0342,19
S20,control,batch3,P017,T1,GENE_0013,3
S20,control,batch3,P017,T1,GENE_0434,13
S20,control,batch3,P017,T1,GENE_0273,6
S20,control,batch3,P017,T1,GENE_0227,6
S20,control,batch3,P017,T1,GENE_0078,62
S20,control,batch3,P017,T1,GENE_0362,40
S20,control,batch3,P017,T1,GENE_0380,33
S20,control,batch3,P017,T1,GENE_0271,3
S20,control,batch3,P017,T1,GENE_0115,9
S20,control,batch3,P017,T1,GENE_0441,42
S20,control,batch3,P017,T1,GENE_0459,29
S20,control,batch3,P017,T1,GENE_0077,160
S20,control,batch3,P017,T1,GENE_0011,30
S20,control,batch3,P017,T1,GENE_0063,4
S20,control,batch3,P017,T1,GENE_0493,11
S20,control,batch3,P017,T1,GENE_0226,6
S20,control,batch3,P017,T1,GENE_0060,15
S20,control,batch3,P017,T1,GENE_0181,30
S20,control,batch3,P017,T1,GENE_0261,14
S20,control,batch3,P017,T1,GENE_0040,1
S20,control,batch3,P017,T1,GENE_0294,1
S20,control,batch3,P017,T1,GENE_0092,5
S20,control,batch3,P017,T1,GENE_0410,30
S20,control,batch3,P017,T1,GENE_0485,7
S20,control,batch3,P017,T1,GENE_0255,4
S20,control,batch3,P017,T1,GENE_0192,15
S20,control,batch3,P017,T1,GENE_0377,80
S20,control,batch3,P017,T1,GENE_0042,11
S20,control,batch3,P017,T1,GENE_0486,32
S20,control,batch3,P017,T1,GENE_0290,6
S20,control,batch3,P017,T1,GENE_0421,12
S20,control,batch3,P017,T1,GENE_0295,25
S20,control,batch3,P017,T1,GENE_0154,6
S20,control,batch3,P017,T1,GENE_0072,17
S20,control,batch3,P017,T1,GENE_0438,9
S20,control,batch3,P017,T1,GENE_0287,7
S20,control,batch3,P017,T1,GENE_0384,34
S20,control,batch3,P017,T1,GENE_0414,11
S20,control,batch3,P017,T1,GENE_0195,7
S20,control,batch3,P017,T1,GENE_0103,14
S20,control,batch3,P017,T1,GENE_0185,3
S20,control,batch3,P017,T1,GENE_0171,10
S20,control,batch3,P017,T1,GENE_0364,5
S20,control,batch3,P017,T1,GENE_0458,33
S20,control,batch3,P017,T1,GENE_0479,14
S20,control,batch3,P017,T1,GENE_0352,14
S20,control,batch3,P017,T1,GENE_0303,21
S20,control,batch3,P017,T1,GENE_0034,69
S20,control,batch3,P017,T1,GENE_0150,22
S20,control,batch3,P017,T1,GENE_0015,7
S20,control,batch3,P017,T1,GENE_0035,7
S20,control,batch3,P017,T1,GENE_0339,2
S20,control,batch3,P017,T1,GENE_0182,15
S20,control,batch3,P017,T1,GENE_0175,9
S20,control,batch3,P017,T1,GENE_0467,5
S20,control,batch3,P017,T1,GENE_0314,16
S20,control,batch3,P017,T1,GENE_0132,19
S20,control,batch3,P017,T1,GENE_0107,11
S20,control,batch3,P017,T1,GENE_0019,30
S20,control,batch3,P017,T1,GENE_0403,14
S20,control,batch3,P017,T1,GENE_0484,2
S20,control,batch3,P017,T1,GENE_0483,5
S20,control,batch3,P017,T1,GENE_0219,13
S20,control,batch3,P017,T1,GENE_0471,1
S20,control,batch3,P017,T1,GENE_0057,34
S20,control,batch3,P017,T1,GENE_0170,46
S20,control,batch3,P017,T1,GENE_0218,37
S20,control,batch3,P017,T1,GENE_0430,12
S20,control,batch3,P017,T1,GENE_0065,35
S20,control,batch3,P017,T1,GENE_0337,18
S20,control,batch3,P017,T1,GENE_0301,12
S20,control,batch3,P017,T1,GENE_0336,10
S20,control,batch3,P017,T1,GENE_0277,9
S20,control,batch3,P017,T1,GENE_0191,8
S20,control,batch3,P017,T1,GENE_0003,10
S20,control,batch3,P017,T1,GENE_0474,18
S20,control,batch3,P017,T1,GENE_0084,14
S20,control,batch3,P017,T1,GENE_0085,12
S20,control,batch3,P017,T1,GENE_0190,29
S20,control,batch3,P017,T1,GENE_0194,39
S20,control,batch3,P017,T1,GENE_0432,2
S20,control,batch3,P017,T1,GENE_0167,1
S20,control,batch3,P017,T1,GENE_0108,29
S20,control,batch3,P017,T1,GENE_0080,2
S20,control,batch3,P017,T1,GENE_0267,15
S20,control,batch3,P017,T1,GENE_0102,4
S20,control,batch3,P017,T1,GENE_0225,1
S20,control,batch3,P017,T1,GENE_0444,18
S20,control,batch3,P017,T1,GENE_0116,24
S20,control,batch3,P017,T1,GENE_0296,11
S20,control,batch3,P017,T1,GENE_0323,1
S20,control,batch3,P017,T1,GENE_0143,13
S20,control,batch3,P017,T1,GENE_0489,19
S20,control,batch3,P017,T1,GENE_0307,7
S20,control,batch3,P017,T1,GENE_0031,17
S20,control,batch3,P017,T1,GENE_0285,22
S20,control,batch3,P017,T1,GENE_0419,16
S20,control,batch3,P017,T1,GENE_0487,21
S20,control,batch3,P017,T1,GENE_0395,6
S20,control,batch3,P017,T1,GENE_0053,52
S20,control,batch3,P017,T1,GENE_0234,10
S20,control,batch3,P017,T1,GENE_0097,9
S20,control,batch3,P017,T1,GENE_0222,2
S20,control,batch3,P017,T1,GENE_0464,2
S20,control,batch3,P017,T1,GENE_0387,4
S20,control,batch3,P017,T1,GENE_0374,10
S20,control,batch3,P017,T1,GENE_0158,66
S20,control,batch3,P017,T1,GENE_0118,3
S20,control,batch3,P017,T1,GENE_0268,1
S20,control,batch3,P017,T1,GENE_0275,63
S20,control,batch3,P017,T1,GENE_0067,13
S20,control,batch3,P017,T1,GENE_0358,5
S20,control,batch3,P017,T1,GENE_0260,40
S20,control,batch3,P017,T1,GENE_0026,6
S20,control,batch3,P017,T1,GENE_0381,62
S20,control,batch3,P017,T1,GENE_0095,16
S20,control,batch3,P017,T1,GENE_0456,10
S20,control,batch3,P017,T1,GENE_0463,116
S20,control,batch3,P017,T1,GENE_0468,9
S20,control,batch3,P017,T1,GENE_0448,23
S20,control,batch3,P017,T1,GENE_0401,14
S20,control,batch3,P017,T1,GENE_0242,42
S20,control,batch3,P017,T1,GENE_0114,69
S20,control,batch3,P017,T1,GENE_0331,14
S20,control,batch3,P017,T1,GENE_0469,4
S20,control,batch3,P017,T1,GENE_0324,13
S20,control,batch3,P017,T1,GENE_0045,7
S20,control,batch3,P017,T1,GENE_0074,57
S20,control,batch3,P017,T1,GENE_0354,7
S20,control,batch3,P017,T1,GENE_0397,4
S20,control,batch3,P017,T1,GENE_0328,19
S20,control,batch3,P017,T1,GENE_0136,6
S20,control,batch3,P017,T1,GENE_0224,3
S20,control,batch3,P017,T1,GENE_0391,33
S20,control,batch3,P017,T1,GENE_0076,7
S20,control,batch3,P017,T1,GENE_0361,13
S20,control,batch3,P017,T1,GENE_0405,31
S20,control,batch3,P017,T1,GENE_0329,42
S20,control,batch3,P017,T1,GENE_0428,16
S20,control,batch3,P017,T1,GENE_0280,30
S20,control,batch3,P017,T1,GENE_0402,2
S20,control,batch3,P017,T1,GENE_0246,3
S20,control,batch3,P017,T1,GENE_0327,47
S20,control,batch3,P017,T1,GENE_0087,10
S20,control,batch3,P017,T1,GENE_0229,13
S20,control,batch3,P017,T1,GENE_0258,33
S20,control,batch3,P017,T1,GENE_0187,28
S20,control,batch3,P017,T1,GENE_0141,25
S20,control,batch3,P017,T1,GENE_0488,121
S20,control,batch3,P017,T1,GENE_0450,5
S20,control,batch3,P017,T1,GENE_0020,35
S20,control,batch3,P017,T1,GENE_0426,17
S20,control,batch3,P017,T1,GENE_0251,8
S20,control,batch3,P017,T1,GENE_0238,47
S20,control,batch3,P017,T1,GENE_0023,14
S20,control,batch3,P017,T1,GENE_0371,27
S20,control,batch3,P017,T1,GENE_0299,25
S20,control,batch3,P017,T1,GENE_0300,12
S20,control,batch3,P017,T1,GENE_0036,6
S20,control,batch3,P017,T1,GENE_0499,6
S20,control,batch3,P017,T1,GENE_0283,2
S20,control,batch3,P017,T1,GENE_0382,107
S20,control,batch3,P017,T1,GENE_0179,8
S20,control,batch3,P017,T1,GENE_0113,6
S20,control,batch3,P017,T1,GENE_0482,8
S20,control,batch3,P017,T1,GENE_0446,27
S20,control,batch3,P017,T1,GENE_0178,19
S20,control,batch3,P017,T1,GENE_0375,28
S20,control,batch3,P017,T1,GENE_0069,5
S20,control,batch3,P017,T1,GENE_0404,6
S20,control,batch3,P017,T1,GENE_0163,15
S20,control,batch3,P017,T1,GENE_0442,13
S20,control,batch3,P017,T1,GENE_0409,65
S20,control,batch3,P017,T1,GENE_0046,14
S20,control,batch3,P017,T1,GENE_0465,40
S20,control,batch3,P017,T1,GENE_0161,27
S20,control,batch3,P017,T1,GENE_0291,45
S20,control,batch3,P017,T1,GENE_0424,22
S20,control,batch3,P017,T1,GENE_0128,3
S20,control,batch3,P017,T1,GENE_0408,32
S20,control,batch3,P017,T1,GENE_0135,8
S20,control,batch3,P017,T1,GENE_0236,4
S20,control,batch3,P017,T1,GENE_0043,28
S20,control,batch3,P017,T1,GENE_0174,30
S20,control,batch3,P017,T1,GENE_0138,9
S20,control,batch3,P017,T1,GENE_0166,26
S20,control,batch3,P017,T1,GENE_0400,72
S20,control,batch3,P017,T1,GENE_0415,13
S20,control,batch3,P017,T1,GENE_0272,131
S20,control,batch3,P017,T1,GENE_0204,25
S20,control,batch3,P017,T1,GENE_0210,3
S20,control,batch3,P017,T1,GENE_0353,25
